2025-12-27 17:30:03,756 - ERROR - Error uploading LAURUSLABS: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,757 - ERROR - Error uploading SAPPHIRE: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,757 - ERROR - Error uploading TARIL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,759 - ERROR - Error uploading batch 2: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,759 - ERROR - Error uploading TRITURBINE: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,760 - ERROR - Error uploading BLISSGVS: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,760 - ERROR - Error uploading IPCALAB: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,761 - ERROR - Error uploading NIITLTD: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,762 - ERROR - Error uploading LAXMIDENTL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,762 - ERROR - Error uploading CEATLTD: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,763 - ERROR - Error uploading EASEMYTRIP: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,763 - ERROR - Error uploading IMFA: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,764 - ERROR - Error uploading DYNAMATECH: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,764 - ERROR - Error uploading VBL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,765 - ERROR - Error uploading SILVERTUC: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,766 - ERROR - Error uploading HINDZINC: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,766 - ERROR - Error uploading DEVYANI: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,767 - ERROR - Error uploading BHARATFORG: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,767 - ERROR - Error uploading EIDPARRY: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,768 - ERROR - Error uploading JAINREC: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,769 - ERROR - Error uploading EIHOTEL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,769 - ERROR - Error uploading TITAN: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,770 - ERROR - Error uploading BIKAJI: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,770 - ERROR - Error uploading ZUARI: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,771 - ERROR - Error uploading BHARTIHEXA: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,771 - ERROR - Error uploading IDFCFIRSTB: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,772 - ERROR - Error uploading PNBHOUSING: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,772 - ERROR - Error uploading GMBREW: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,772 - ERROR - Error uploading VENUSREM: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,773 - ERROR - Error uploading ASHOKLEY: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,774 - ERROR - Error uploading EMMVEE: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,774 - ERROR - Error uploading SARDAEN: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,775 - ERROR - Error uploading NAUKRI: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,775 - ERROR - Error uploading PRICOLLTD: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,776 - ERROR - Error uploading SUPREMEIND: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,776 - ERROR - Error uploading NHPC: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,777 - ERROR - Error uploading CNL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,777 - ERROR - Error uploading RSYSTEMS: [Errno 8] nodename nor servname provided, or not known
