Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating,"Return on equity %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on invested capital %, Trailing 12 months","Gross margin %, Annual","Operating margin %, Annual",Price to book ratio,Price to sales ratio,"Price to earning to growth, Trailing 12 months",Price to cash flow ratio,Enterprise value,Enterprise value - Currency,"Enterprise value to revenue ratio, Trailing 12 months","Enterprise value to EBITDA ratio, Trailing 12 months","Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share basic, Trailing 12 months","Earnings per share basic, Trailing 12 months - Currency","Earnings per share reported, Annual","Earnings per share reported, Annual - Currency","Price to earning to growth, Trailing 12 months","Earnings per share diluted growth %, Annual YoY","Earnings per share diluted growth %, Quarterly YoY","Earnings per share diluted growth %, Quarterly QoQ","Earnings per share diluted growth %, TTM YoY","Earnings per share estimate, Annual","Earnings per share estimate, Annual - Currency","Earnings per share estimate, Quarterly","Earnings per share estimate, Quarterly - Currency","Earnings per share estimate, Semi-annual","Earnings per share estimate, Semi-annual - Currency","Total revenue, Annual","Total revenue, Annual - Currency","Net income, Annual","Net income, Annual - Currency","EBITDA, Trailing 12 months","EBITDA, Trailing 12 months - Currency","Revenue growth %, Annual YoY","Revenue growth %, Quarterly YoY","Revenue growth %, Quarterly QoQ","Net income growth %, Annual YoY","Free cash flow, Annual","Free cash flow, Annual - Currency","Operating cash flow per share, Trailing 12 months","Operating cash flow per share, Trailing 12 months - Currency","Total debt, Quarterly","Total debt, Quarterly - Currency","Debt to equity ratio, Quarterly","Debt to EBITDA ratio, Annual","Interest coverage, Trailing 12 months","Current ratio, Quarterly","Quick ratio, Quarterly","Dividend yield %, Trailing 12 months",Price to earnings ratio,"Net income, Trailing 12 months","Net income, Trailing 12 months - Currency","Cash & equivalents, Annual","Cash & equivalents, Annual - Currency",Total common shares outstanding,Free float %
ULTRACEMCO,UltraTech Cement Limited,11846,INR,0.5261371350984385,16617,0.09357720358630958,3447261731956,INR,252.7,INR,11.236174162306211,0.66186988919017,Non-energy minerals,Buy,11.1081908520093,6.05027102393298,9.40315823760729,36.4309829605118,10.1987727178524,4.8373722294758075,4.246318426801492,4.122377071249675,,3701948431956,INR,4.562475582905046,24.66286902019359,252.7,INR,252.9058,INR,208.245114,INR,4.122377071249675,-15.536835638644575,75.28278173439465,-44.663404311598995,11.236174162306211,286.663047,INR,62.7075,INR,154.245,INR,750797200000,INR,60391100000,INR,150102100000,INR,7.299248688087438,20.329106528492577,-7.84246631681116,-13.788579586009995,4079500000,INR,,,252149100000,INR,0.350048832090492,2.064928856355636,6.124257649284657,0.680623140818354,0.380646375664779,0.66186988919017,46.877720617332805,74090200000,INR,4777800000,INR,294148282,38.8334
BAJAJFINSV,Bajaj Finserv Limited,2039.4,INR,-0.024511005441443204,63182,0.04211872758805322,3254346101135,INR,60.1,INR,13.37184077387128,0.0490978274211366,Finance,Buy,13.3698349761144,1.47944008190417,2.68987375185317,,38.7857562719332,4.256469195562595,2.3118516264298856,2.521503110405341,,7071212301135,INR,4.996906830967935,,60.1,INR,60.6658,INR,55.595457,INR,2.521503110405341,8.665013856758232,6.923076923076926,-19.653179190751445,13.37184077387128,64.963587,INR,14.42,INR,25.65,INR,1255514000000,INR,88723100000,INR,,,24.284099890239208,18.623508810570627,11.262649331830858,8.892227217441786,-603405200000,INR,,,3224357900000,INR,4.21537701865254,,,1.84689503080363,,0.0490978274211366,33.93344425956739,96807900000,INR,59744400000,INR,1597154781,35.3117
ADANIPORTS,Adani Ports & Special Economic Zone Ltd,1488.1,INR,1.245067356102868,493100,0.38214289865967116,3156178917453,INR,55.3581,INR,21.94810859393588,0.479091095749778,Transportation,Strong buy,19.2478508552798,8.75340707286201,11.1634070959086,51.4952768573711,45.5440301070633,4.792212765358597,9.084304012204113,1.2026282114260196,,3639691717453,INR,10.475262378486018,17.453524699562955,55.3581,INR,55.3581,INR,51.3,INR,1.2026282114260196,36.762653541713284,27.15947944551936,-6.200999719765653,21.94810859393588,59.819743,INR,15.2725,INR,30.29,INR,298720600000,INR,110923100000,INR,208536200000,INR,11.836142709100834,29.721721461096756,0.45276535315040095,36.762450312182516,74651500000,INR,,,568507000000,INR,0.8475359072763899,2.861130557549626,5.252600978190413,1.10749566759038,1.08349238800289,0.479091095749778,26.88134166454412,119581200000,INR,46915500000,INR,2160140000,34.1667
NTPC,NTPC Limited,333.7,INR,1.2592929752692998,1848089,0.24060113120308743,3149962014360,INR,24.4941,INR,7.6039396921346665,2.64737571186702,Utilities,Strong buy,13.1838537367804,4.60786384361831,6.1715851490122,20.6968836094446,19.9261681964195,1.6849951760259472,1.687097370770124,1.7444139900425693,,5693430514360,INR,3.0488918490267363,10.579269237112682,24.4941,INR,24.4941,INR,22.108108,INR,1.7444139900425693,12.543971224764592,-3.939627913817203,-15.701932694479401,7.6039396921346665,23.625616,INR,5.37,INR,14.190000000000001,INR,1847063100000,INR,234224600000,INR,538168600000,INR,5.4239060602919675,0.17843222561599606,-4.843349758718514,12.543646924906868,-84094000000,INR,,,2548760300000,INR,1.3272386226622899,4.613802547610895,2.6618210036990404,0.865413621248836,0.702801502998423,2.64737571186702,13.623688969996856,237511100000,INR,84254000000,INR,9696670000,48.876799999999996
ONGC,Oil & Natural Gas Corp. Ltd.,239.06,INR,-0.5491305433064286,2297364,0.3617540860358027,2953849617298,INR,29.0403,INR,-10.177045894601395,5.21720613287905,Energy minerals,Buy,10.1474087477989,4.74759047352925,7.60778373533667,18.6216513809899,10.403644308328,0.8177311309892665,0.4487332465138652,,,4551754917298,INR,0.6918321785124658,4.1721180425571625,29.0403,INR,29.0403,INR,28.85,INR,,-26.286472012738006,5.368665576873438,10.004876045783515,-10.177045894601395,33.461437,INR,5.31,INR,10.62,INR,6117891790000,INR,362256230000,INR,1090993800000,INR,1.7628378144765582,-0.8912073321552829,-3.1862546144238557,-26.286672741612055,480287440000,INR,,,1760178000000,INR,0.47859694352132004,1.8513666727926013,5.1644229284357275,0.873805198394864,0.539462882968748,5.21720613287905,8.232008622500457,365334600000,INR,102698120000,INR,12580300000,30.7927
HAL,Hindustan Aeronautics Limited,4377.9,INR,-0.24608654043338987,152946,0.23065219348507762,2895060137876,INR,126.6394,INR,-0.5685302304035356,0.924022268936681,Electronic technology,Strong buy,24.79553773831,8.07854223334803,24.7919339926207,35.3961857575609,27.6902775695317,7.8886910184120085,9.010453466742343,,,2450494837876,INR,7.632803706725292,24.959968606455686,126.6394,INR,126.6394,INR,125.07,INR,,9.750305821400305,10.499074639817946,20.617560207045553,-0.5685302304035356,130.754749,INR,28.659357,INR,87.041404,INR,301459600000,INR,83641300000,INR,98177000000,INR,6.53803581854088,10.91513296710837,37.55128127976495,9.750362482859973,152356900000,INR,,,114000000,INR,0.000307159483400859,0.00011973736228913063,914.3148148148149,2.19393010911625,1.60722794016855,0.924022268936681,34.56981002752698,84693300000,INR,45495400000,INR,668775000,28.361199999999997
BEL,Bharat Electronics Limited,396.6,INR,-0.7507507507507507,1917797,0.15102792310482122,2876763360891,INR,7.7919,INR,25.45322814361616,0.609833566255876,Electronic technology,Buy,29.0393688261955,13.7692061759531,28.9538224335481,33.4760476847203,27.317751528717,13.442185890585488,11.43019815612169,1.9830684539188388,,2796357960891,INR,11.11778678166961,37.656365829889346,7.7919,INR,7.7919,INR,7.23,INR,1.9830684539188388,33.554091984809844,17.878889260622287,32.768106111990356,25.45322814361616,8.282988,INR,1.772603,INR,5.1057179999999995,INR,234641200000,INR,53214400000,INR,74259900000,INR,16.44400949651027,25.781015874394665,30.460117033880362,33.55284952767209,2432600000,INR,,,588900000,INR,0.00273057703783627,0.008903268021374823,674.8003894839337,1.81668376430607,1.31112769164044,0.609833566255876,50.89901051091518,56956700000,INR,7630700000,INR,7309780000,48.8593
ADANIENPP.E1,Adani Enterprises Limited,1341.6,INR,2.6551381130920357,458716,,2863420850775,INR,65.8197,INR,39.8238491883934,0.0568972055437678,Distribution services,Neutral,16.3405801481657,3.8889056860902,6.10322439608164,18.2050761981494,10.768357523587,2.9546746174488114,1.6725556005976367,0.49858961088509113,,3912597450775,INR,4.20600906365659,28.417763407221308,65.8197,INR,65.8197,INR,58.702256,INR,0.49858961088509113,117.8048939783167,81.39574134834798,335.55090858986205,39.8238491883934,33.332394,INR,3.713124,INR,8.007938,INR,978665500000,INR,70990000000,INR,137681400000,INR,1.5002382285338667,-6.0136048764887935,-3.245223393985756,119.05220348187781,-297322500000,INR,,,1094649300000,INR,2.02501594170377,6.402948484571134,1.2295460061438608,0.966797269351177,0.692700847889405,0.0568972055437678,20.382955255037626,78359000000,INR,67811800000,INR,1292680000,28.648699999999998
ADANIENT,Adani Enterprises Limited,2267,INR,1.2189132473099158,655762,0.9522169168150267,2863420850775,INR,65.8197,INR,39.8238491883934,0.0568972055437678,Distribution services,Strong buy,16.3405801481657,3.8889056860902,6.10322439608164,18.2050761981494,10.768357523587,4.9927305886676026,2.8343476078074725,0.8449203544473267,,3912597450775,INR,4.20600906365659,28.417763407221308,65.8197,INR,65.8197,INR,58.702256,INR,0.8449203544473267,117.8048939783167,81.39574134834798,335.55090858986205,39.8238491883934,33.332394,INR,3.713124,INR,8.007938,INR,978665500000,INR,70990000000,INR,137681400000,INR,1.5002382285338667,-6.0136048764887935,-3.245223393985756,119.05220348187781,-297322500000,INR,,,1094649300000,INR,2.02501594170377,6.402948484571134,1.2295460061438608,0.966797269351177,0.692700847889405,0.0568972055437678,34.44257570301901,78359000000,INR,67811800000,INR,1292680000,28.648699999999998
ADANIPOWER,Adani Power Limited,150.11,INR,4.979369186656413,39048737,4.383640393980889,2790495070249,INR,6.2391,INR,-5.407986900755026,0,Utilities,Strong buy,21.9235247112085,10.1820082356855,13.3113487750018,32.3613769463086,28.4629784365061,4.95260203792101,5.199845747541493,,,3183681370249,INR,5.934564450431176,16.895857554562788,6.2391,INR,6.2391,INR,6.58,INR,,-37.39732661759008,-11.373502344156979,-12.76207839562444,-5.407986900755026,6.434,INR,1.525,INR,2.98,INR,542263699999.99994,INR,124638500000,INR,188429700000,INR,8.196638556536666,1.2141365590866406,-4.353810204233544,-37.39741068074103,74179700000,INR,,,484636900000,INR,0.82913944923396,2.1552499782204815,4.183143810362019,1.57911542030215,1.39305186394764,0,24.0595598724175,120318200000,INR,3198600000,INR,19284700000,14.313400000000001
WIPRO,Wipro Limited,266.2,INR,1.109085384381653,1602899,0.2255128158159187,2763810832264,INR,12.873,INR,14.822677322677318,4.16982562547384,Technology services,Neutral,16.3392661006826,10.5026816847235,15.3479028511856,30.6529245109352,17.0379084145635,3.341986257180029,3.08250962689167,1.3817241614682898,15.166266773517261,2415934832264,INR,2.694704731435761,13.573887721727795,12.873,INR,12.9046,INR,12.52,INR,1.3817241614682898,20.312620090692494,1.1662093296746467,-2.435259277928288,14.822677322677318,12.747336,INR,3.17373,INR,6.417104999999999,INR,890884000000,INR,131354000000,INR,177984000000,INR,-0.7485491915691013,1.7743121569752842,2.542173791258934,18.924057509144244,174511000000,INR,17.5521111408134,INR,161637000000,INR,0.19378193493007,1.065606063969103,10.11363177381353,2.2489478577357,2.24048379480953,4.16982562547384,20.678940417929,135000000000,INR,121974000000,INR,10474894520,26.9293
JSWSTEEL,JSW Steel Limited,1163.3,INR,-0.12877747252747251,367875,0.19638879509501864,2718489111705,INR,24.64,INR,20.537330372080735,0.251877839247965,Non-energy minerals,Buy,7.41332972527506,2.49254036885627,3.74601438240797,15.3297341297868,7.37697068364916,3.4232571257187865,1.5570892362775839,2.1966650750754644,,3562399111705,INR,2.041536259687901,13.390464259904526,24.64,INR,24.7008,INR,14.32,INR,2.1966650750754644,-60.389125711157924,268.5203685203685,-25.643896976483767,20.537330372080735,42.10175,INR,12.69,INR,25.35,INR,1670740000000,INR,35040000000,INR,266040000000,INR,-3.578704371663541,13.778852938211875,4.6469047674229955,-60.23604176123468,540000000,INR,,,1011070000000,INR,1.21914075217344,4.546593001841621,1.8870912999208056,1.09326908129955,0.532580585899411,0.251877839247965,47.211850649350644,60270000000,INR,120110000000,INR,2445450000,38.2104
ETERNAL,Eternal Limited,284.1,INR,2.175867649703295,5218833,0.27682873482344916,2673147112305,INR,0.202,INR,-76.18205400306567,0,Technology services,Buy,0.721135404679708,0.593809222994315,0.673364494349827,22.5954650990466,-1.05715555994665,8.387872217365464,7.881262697296444,,,2660157112305,INR,8.314290083778715,452.4076721607143,0.202,INR,0.2071,INR,0.58,INR,,43.87627837365927,-64.61843409316155,159.63636363636365,-76.18205400306567,0.746235,INR,0.179257,INR,0.479884,INR,202430000000,INR,5270000000,INR,5880000000,INR,67.10417698530625,183.18399666597207,89.61908748430305,50.142450142450144,1870000000,INR,,,33510000000,INR,0.10872104341055101,3.1510015408320493,-2.5238095238095237,3.17763001662313,2.82094514367134,0,1406.4356435643565,1880000000,INR,6990000000,INR,9650350000,74.55330000000001
ASIANPAINT,Asian Paints Ltd.,2777,INR,0.2708070048745261,85801,0.062115947113448394,2643884822651,INR,40.6316,INR,-14.702214758056051,0.908810564696065,Process industries,Neutral,20.7218889402449,12.8108740693877,19.0096788603278,30.1339362185981,15.0406386409682,13.598679130963605,7.694957066692847,,,2629187922651,INR,7.647841414045599,42.39757215297834,40.6316,INR,40.635,INR,38.25,INR,,-32.82950603732163,43.09392265193369,-9.685293348443908,-14.702214758056051,46.010664,INR,12.532393,INR,23.453663,INR,338594000000,INR,36672300000,INR,62012700000,INR,-4.453246163952782,6.2750232325220425,-4.556443718500204,-32.837444576510514,26817300000,INR,,,35570900000,INR,0.181682644153639,0.37429093922056017,25.577766497461926,2.18450212405765,1.45137841157322,0.908810564696065,68.34581950993808,38959700000,INR,4934300000,INR,959198000,40.9452
HINDZINC,Hindustan Zinc Limited,615,INR,0.41636051922605183,1727976,0.12194938287885644,2641880609497,INR,25.0017,INR,20.897384442048153,4.63814474210316,Non-energy minerals,Neutral,99.1133836843834,31.0035658209459,68.5195394843522,43.0985571790257,38.9775188359821,18.971825759050407,7.766062051967897,1.1968148152227014,,2673700609497,INR,7.858971251571089,15.171654142296997,25.0017,INR,25.0017,INR,24.5,INR,1.1968148152227014,33.432191377543234,13.837996840557082,18.57694053563322,20.897384442048153,28.128443,INR,,,,,327830000000,INR,103530000000,INR,176230000000,INR,8.758252330557676,3.5991274842462437,10.011581521039762,33.43214331743781,96080000000,INR,,,111720000000,INR,0.815653062714463,0.7026434401266902,13.43864734299517,0.860291882031012,0.688887199756765,4.63814474210316,24.598327313742665,105640000000,INR,1220000000,INR,4225319999.9999995,8.652600000000001
BAJAJ_AUTO,Bajaj Auto Limited,9345.5,INR,0.026758000642192012,28239,0.10361977534554602,2593674763969,INR,298.0239,INR,13.687572694129816,2.26104277139243,Consumer durables,Buy,25.5721521023577,14.968730873469,21.974762698748,21.4153370917935,17.0641107230524,7.637742108374784,4.745660562967647,2.2754328922747957,,2724593063969,INR,4.982496598081425,23.28739885749915,298.0239,INR,298.2891,INR,291.905,INR,2.2754328922747957,-3.8334081620441176,52.98995587680984,-4.045512010113765,13.687572694129816,338.430278,INR,84.467251,INR,168.39226100000002,INR,489473500000,INR,73247300000,INR,116998600000,INR,12.58833314701773,18.777137646369685,19.807512934628253,-4.975325106639129,-19779900000,INR,,,195646100000,INR,0.572570055262233,1.0537308597074453,14.462853614295087,0.940151607341604,0.844861845278437,2.26104277139243,31.358223283434647,83299700000,INR,23966600000,INR,279258000,41.7045
NESTLEIND,Nestle India Ltd.,1286.1,INR,-0.1475155279503176,178046,0.19279643076573902,2456479673409,INR,15.3048,INR,-8.795766590389011,1.05973781301515,Consumer non-durables,Neutral,70.7908964868768,25.5641032082138,65.6128520913439,40.145064037412,21.1198276041931,55.92597472568616,11.686260867662535,,,2457589273409,INR,11.689791429394322,50.14587734057965,15.3048,INR,15.3048,INR,17.19,INR,,1.9489832191319143,-17.377695836727693,14.938415197876594,-8.795766590389011,17.001723,INR,4.008401,INR,8.389528,INR,201304200000,INR,32075900000,INR,49008800000,INR,3.427090200926951,10.572296238244514,10.742402122382343,1.9489096937582002,9965400000,INR,,,4768500000,INR,0.10753403496744801,0.2435285499318575,25.953688029020558,0.853714327924556,0.240656932509295,1.05973781301515,84.03246040457896,29512300000,INR,956500000,INR,1928310000,37.0865
COALINDIA,Coal India Ltd.,399.25,INR,0.06265664160401002,753983,0.10853278986256705,2452457888022,INR,50.6387,INR,-10.836370679485146,5.25191606985802,Energy minerals,Buy,30.9657281583696,12.1198840217909,28.8868769451301,31.8561582245301,27.5538240784683,2.3352342364231498,1.7565777325795195,,,2233965788022,INR,1.5998814236398347,5.153922827525968,50.6387,INR,50.6387,INR,57.3,INR,,-5.465216481493987,-30.765009652036724,-50.19911894273128,-10.836370679485146,51.981665,INR,13.52,INR,27.78,INR,1433689200000,INR,353581600000,INR,433449600000,INR,-0.9605866172753063,-1.585048420624343,-15.778862842923383,-5.465253598108565,194331600000,INR,,,137861700000,INR,0.130844695260236,0.1856467634172111,32.47211041957081,1.77118333823408,1.58818278775269,5.25191606985802,7.884286128988303,312072500000,INR,111773700000,INR,6162730000,36.7417
DMART,Avenue Supermarts Ltd.,3750,INR,-0.8513563534450801,57582,0.1684616660625311,2442884371404,INR,41.89,INR,1.6747572815533924,0,Retail trade,Neutral,12.7015793539607,10.9404761785605,12.2379708955202,7.63008555705587,6.21135633667211,10.660936863231125,3.8369854172913,53.502513484246236,,2456859071404,INR,3.8460289647546095,52.440962036371396,41.89,INR,41.9926,INR,41.62,INR,53.502513484246236,6.647998766891028,3.7586547972304727,-11.476793248945143,1.6747572815533924,47.617435,INR,11.023015,INR,26.229047,INR,593580500000,INR,27080200000,INR,46850000000,INR,16.872253210007003,15.450863650524422,1.9352433113076644,6.775965333554139,-8589799999.999999,INR,,,16091900000,INR,0.0703021411879528,0.1798982445204367,36.782510105491475,2.49305889530919,0.455467824713778,0,89.52017187873001,27326000000,INR,6923500000,INR,650733000,22.569100000000002
POWERGRID,Power Grid Corporation of India Limited,266.9,INR,0.8692365835222805,1220792,0.12902023171606328,2420946981584,INR,16.2899,INR,-3.57011780027231,3.45754898194391,Utilities,Buy,15.9180517456372,5.69642119481823,7.31653650522701,61.7207362938843,58.4800719376789,2.509137575853466,5.243359388912972,,,3684418081584,INR,7.978289737961111,9.690211633940928,16.2899,INR,16.3443,INR,16.656292,INR,,-0.33205527884281316,-5.98303172968466,-1.7778460907879883,-3.57011780027231,16.984784,INR,4.7,INR,10.21,INR,449722600000,INR,155214400000,INR,380220600000,INR,-0.48782193238202964,1.7573525239054564,2.498432506685292,-0.332109860811807,35342300000,INR,,,1359837200000,INR,1.37452190476961,3.3422697605037857,3.042097364382915,0.889439941285037,0.835942066691699,3.45754898194391,16.384385416730613,152011600000,INR,38287300000,INR,9300600000,48.6605
VEDL,Vedanta Limited,604.85,INR,0.07445400397088774,1441662,0.08878400914554241,2367935369002,INR,30.52,INR,2.210314802411253,8.5046651804145,Non-energy minerals,Buy,30.9485779060181,5.69651015845242,12.8512896220461,28.6871486570893,21.2868259421195,5.884125769795606,1.5182771593365123,8.976589121887294,,3321465369002,INR,2.1120584559537585,7.819260250016479,30.52,INR,30.7669,INR,34.8,INR,8.976589121887294,241.58322212304125,-59.2128801431127,-43.63411619283066,2.210314802411253,45.843962,INR,,,,,1536960000000,INR,149880000000,INR,424780000000,INR,5.639524094273873,5.936121592177287,5.403976311336717,253.5739561217268,145240000000,INR,,,1031430000000,INR,2.56932542845755,2.0879419350421107,3.3966815849798055,0.732655701349104,0.52028583749153,8.5046651804145,19.818152031454783,120130000000,INR,41520000000,INR,3905306483,41.54869999999997
IOC,Indian Oil Corp. Ltd.,165.76,INR,-0.42052144659378654,3978675,0.343560897624651,2280579982422,INR,18.0591,INR,42.85115370316172,1.85758513931889,Energy minerals,Buy,13.1430371382029,4.84429522709379,10.0458806851747,6.61181496939314,2.8942457598703,1.158245258433473,0.29267485490004896,0.20878635045794333,,3668016582422,INR,0.48247277999295973,7.016884219871581,18.0591,INR,18.0591,INR,9.87,INR,0.20878635045794333,-67.41437689347687,,14.732097742385339,42.85115370316172,18.86469,INR,5.642331,INR,10.507107000000001,INR,7573123300000,INR,135978400000,INR,522741500000,INR,-2.3517450785848704,2.0871590934808704,-7.129278184304774,-67.41447156688679,-51084600000,INR,,,1466805800000,INR,0.744235281737453,3.9350648209548216,3.9283581490906334,0.696176663331381,0.200184087911674,1.85758513931889,9.178751986533104,248701900000,INR,10669400000,INR,14121200000,26.662999999999997
TATASTEEL,Tata Steel Limited,181.38,INR,0.7219013771656947,10036861,0.38414392805094266,2193980788818,INR,5.4578,INR,132.70231090645518,2.04836415362731,Non-energy minerals,Buy,7.3550369276474,2.4035338184353,4.15820085948662,25.9789960314815,6.61545893290967,2.3825255190839796,0.9888211054199114,0.24272961548827382,,3075402088818,INR,1.3869792568485944,10.58770096811608,5.4578,INR,5.4578,INR,2.055391,INR,0.24272961548827382,,272.13826125991324,49.28867278948317,132.70231090645518,9.332365,INR,2.84,INR,5.949999999999999,INR,2185425100000,INR,34205100000,INR,290469300000,INR,-4.637707302824557,8.8759961791836,10.363604429791815,,2577800000,INR,,,956431300000,INR,1.00732859175564,3.810496999065876,2.5096804395427847,0.742240954897008,0.234331144615474,2.04836415362731,33.233170874711426,68068800000,INR,116469800000,INR,12483500000,66.2331
SBILIFE,SBI Life Insurance Co. Ltd.,2037.8,INR,0.14251314560911413,57193,0.07499377816380698,2001096743258,INR,24.463,INR,12.403795345417787,0.135307825302563,Finance,Strong buy,14.1991125012082,0.52284497450116,14.1991125012082,,1.2305320609524,11.166333936071341,1.9448794383397205,6.576387947772728,,2001096743258,INR,1.945334696840418,,24.463,INR,24.4775,INR,24.1,INR,6.576387947772728,27.33640533491341,-6.5681818181818175,-16.806637660629363,12.403795345417787,28.21708,INR,6.94,INR,21.63,INR,1141408700000,INR,24133000000,INR,,,7.390537097248568,-42.79880392866203,-40.90536198351209,27.43296475831406,254404600000,INR,,,0,INR,0,,,0.268428353361179,,0.135307825302563,83.30131218574991,24532900000,INR,18016300000,INR,1002830000,44.642199999999995
HINDALCO,Hindalco Industries Limited,892.3,INR,0.6315552046915427,581620,0.10136834543443132,1986997753994,INR,79.87,INR,42.29467308034919,0.565482922415743,Non-energy minerals,Neutral,14.208013053807,6.47169838817803,9.77977206408633,19.0407159964704,10.3617799067188,1.4692867690454752,0.775373288576092,0.2617318617690562,,2511037753994,INR,0.9902739890341917,7.329571073277095,79.87,INR,79.9909,INR,72.05,INR,0.2617318617690562,57.51563978551153,21.412300683371306,18.444444444444446,42.29467308034919,74.627998,INR,,,,,2379900000000,INR,160010000000,INR,342590000000,INR,10.371150180636006,13.495867910588801,2.842819778303649,57.567700640078776,5740000000,INR,,,776500000000,INR,0.575756676997909,2.0172090593405243,7.994766009852217,1.47489677533754,0.710160346530891,0.565482922415743,11.171904344559909,177630000000,INR,98680000000,INR,2247230000,60.383199999999995
EICHERMOT,Eicher Motors Limited,7303,INR,-0.1299145299145299,44089,0.09170640388965445,1976079292406,INR,185.93,INR,19.56144299401969,0.971668910759151,Consumer durables,Buy,24.8739456508875,19.1557807113712,24.5424291446031,31.5589278686097,21.1222261100752,9.069300958946629,9.221172397770978,1.9775592890836822,,1949628392406,INR,9.098652827261587,37.684464709136456,185.93,INR,186.2518,INR,172.7,INR,1.9775592890836822,18.127349293969694,24.43834248627059,13.579403053087265,19.56144299401969,198.060801,INR,52.217549,INR,105.21168399999999,INR,187764300000,INR,47344400000,INR,51735600000,INR,14.02729523563138,44.768676094926896,22.407494089459405,18.33112139184856,32400900000,INR,,,4457800000,INR,0.0201837628876482,0.09757141670553507,69.77774249880933,1.5869756317761,1.22372714241592,0.971668910759151,39.278222987145696,51073200000,INR,2630100000,INR,274299000,48.7938
INDIGO,InterGlobe Aviation Ltd,5141,INR,1.6108311097934578,449097,0.20604389365274586,1939080532316,INR,132.02,INR,-23.07871584221872,0.19936800342913,Transportation,Buy,82.2018496180137,4.53385577337197,8.57497588188415,18.8272709202942,13.4446432120851,23.017693491898275,2.328123206050519,,,2190932532316,INR,2.6297228231393928,10.222143834406435,132.02,INR,132.2818,INR,187.95,INR,,-11.31102142661361,-161.40900195694718,-218.7588904694168,-23.07871584221872,128.022097,INR,55.361468,INR,119.66265200000001,INR,804960000000,INR,72584000000,INR,214332000000,INR,19.453546325385517,9.344356967754102,-9.470001902782453,-11.184724124952218,228428000000,INR,,,748138000000,INR,8.665122366485601,3.42568683149939,2.076344415781213,1.43832211003109,1.41638074267343,0.19936800342913,38.941069534918945,51109000000,INR,10924000000,INR,386591000,57.576499999999996
GRASIM,Grasim Industries Ltd.,2831.9,INR,0.10250972074938464,39934,0.07938658387804684,1934073886845,INR,64.4853,INR,-4.112931645931016,0.351889647406573,Non-energy minerals,Strong buy,4.53633981075688,0.892546088565246,1.62591219348885,41.5199334715595,20.3853209368709,1.9288595801464108,1.2131459606859587,,,5344158386845,INR,3.3594627249583646,13.503083045655947,64.4853,INR,64.5815,INR,5.5,INR,,-34.81870530465941,72.88926601612218,-61.0208239671714,-4.112931645931016,7.285983,INR,,,,,1476421200000,INR,37056800000,INR,395773200000,INR,13.451745932290013,16.588599209760584,-0.544642216177843,-34.11527089567232,33290400000,INR,,,3077880400000,INR,3.0896895022465403,5.094408894498137,2.351665182340595,0.913189744520167,0.764921632440156,0.351889647406573,43.915434990610265,43670200000,INR,49141100000,INR,680581000,52.44179999999999
HYUNDAI,Hyundai Motor India Limited,2290,INR,-0.34812880765883375,203196,0.3761586961845983,1870794636080,INR,70.3542,INR,-4.205188814121495,0.912091730368311,Consumer durables,Buy,36.7819813480608,19.4976324974821,35.4480276025637,20.6069964878471,10.0805996130701,10.598207246137765,2.7316547825159625,,,1811496876080,INR,2.6459901102169616,20.077849611271546,70.3542,INR,70.3542,INR,69.4,INR,,-6.927866733528733,14.306474480151213,14.826749271569554,-4.205188814121495,75.138824,INR,18.302402,INR,38.304497,INR,691928880000,INR,56402140000,INR,90223650000,INR,0.49077068774471,1.1612603752037034,6.384908189454924,-6.927837487648604,-1513490000,INR,,,8589370000.000001,INR,0.048922980410633504,0.09363440655589518,64.1957227686027,1.37205935116563,1.03220539126525,0.912091730368311,32.5495848151212,57165680000,INR,48457170000,INR,812541100,17.5
JIOFIN,Jio Financial Services Limited,295.35,INR,0.1356162061366449,1322332,0.21953332094161393,1858611497984,INR,2.5666,INR,1.5228827973577164,0.170910955392241,Finance,Neutral,1.19947790833339,1.09924605859794,1.15485172076157,98.6135554662698,91.4600675679499,1.3926160090157211,71.77346365073332,74.83438598337658,,1955572997984,INR,75.53070352298667,114.82297183897788,2.5666,INR,2.5666,INR,2.5,INR,74.83438598337658,0.502870718669559,0.8666789599852549,114.09001956947165,1.5228827973577164,2.9,INR,,,,,17671100000,INR,16125900000,INR,17031200000,INR,-1.725672083375043,44.469265691431865,61.81835792464404,0.501075067776012,11168000000,INR,,,105062100000,INR,0.077974383856226,2.422622534661199,,9.72942125893475,9.72942125893475,0.170910955392241,115.0744175173381,16305900000,INR,5265700000,INR,6353141600,52.4042
